Date,Prod A,Prod B,Prod C,Prod D,Prod E,Prod F,Prod G,Disc Prod A,Exchange_rate,Holidays
2014-11-07,4994.50210000001,2621.9529,423.7067,2656.8527,153.7478,680.9469,205.8676,1.21369991599609e-02,572.71,0
2014-11-08,7200.2346,3078.09,559.1618,2901.2967,84.9002,783.429,147.0945,1.70336582344242e-02,572.66,0
2014-11-09,5245.53480000001,2360.5435,520.9446,2879.546,131.1966,731.534299999999,265.0834,1.68079238408776e-02,572.37,0
2014-11-10,4839.2583,2357.2508,369.474400000001,2834.6696,107.015,633.4602,155.2006,1.62857889613961e-02,571.92,0
2014-11-11,3211.3167,681.7324,207.0516,1051.1848,65.0241,272.5765,45.081,1.45129521275334e-02,572.06,0
2014-11-12,0,1276.5066,143.4839,1167.4125,103.5247,353.1384,172.6729,1.94536840482452e-02,572.06,0
2014-11-13,5737.66750000001,2252.8242,680.7614,2503.7895,92.6084,606.1915,146.7779,1.72183169419562e-02,572.06,0
2014-11-14,5844.30040000001,2261.1104,476.6298,2802.51479999999,111.7685,706.1728,199.4269,1.48638343180009e-02,571.88,0
2014-11-15,7128.4949,2300.4272,442.3229,2898.7854,289.8748,650.4815,242.7214,1.61067069014746e-02,571.11,0
2014-11-16,6210.78170000001,2539.7122,579.560900000001,3340.7874,157.6849,678.1394,307.2567,1.48150707884359e-02,570.9,0
2014-11-17,4803.1811,2082.3776,390.1175,3230.1838,91.145,585.737399999999,161.7017,1.5891951509017e-02,569.83,0
2014-11-18,3153.4693,625.9313,163.6834,1268.0842,90.0838999999998,248.9254,98.0096,1.45451565091287e-02,569.41,0
2014-11-19,0,1321.2785,165.0334,1607.1285,150.2268,386.3246,149.8712,2.59893683756344e-02,569.41,0
2014-11-20,6371.0086,1967.1509,562.882,2975.0608,91.8277,656.2585,140.7958,1.78418612361708e-02,569.41,0
2014-11-21,7907.5606,2211.6085,483.8307,3446.291,188.3259,720.957,292.6391,2.10567428868368e-02,568.8,0
2014-11-22,7944.5523,2065.8958,425.4018,3614.6403,135.5705,687.370299999999,220.6028,2.17164776004548e-02,568.51,0
2014-11-23,8547.1182,2030.3631,570.9864,4443.0249,-62.2009999999998,670.782699999999,190.9801,2.52969220893506e-02,568.37,0
2014-11-24,5468.9808,2252.052,418.8504,4404.3097,164.5334,672.344099999998,177.231,2.4310053677593e-02,568.06,0
2014-11-25,4632.9202,717.9394,243.8082,1467.6727,95.3503,271.6699,58.9534,1.59827002522966e-02,568.04,0
2014-11-26,0,1068.844,143.0014,1741.7031,141.6009,343.8448,106.4429,2.86654557995759e-02,568.04,0
2014-11-27,6704.4632,2124.177,555.7508,3644.5464,108.5557,502.239699999999,142.1563,2.26099245271878e-02,568.04,0
2014-11-28,7029.79880000001,2201.8925,367.0254,3318.9048,229.9688,686.4222,171.3585,2.13785386942423e-02,568.41,0
2014-11-29,10546.4023,2283.8249,566.9589,3467.8883,415.3668,664.518599999999,371.6373,2.62670087570573e-02,568.47,0
2014-11-30,10116.8273,2094.5145,550.3746,3278.0192,264.0319,569.504099999999,523.3665,2.83627141431167e-02,568.56,0
2014-12-01,5339.4735,2099.7473,322.757,2821.6458,105.9671,503.924199999999,74.0301,2.1095345413674e-02,568.13,0
2014-12-02,4126.0927,258.2893,230.0283,620.9471,60.0930999999998,84.8097,18.2848,1.95156024741205e-02,568.91,0
2014-12-03,0,1755.1637,423.4176,2630.6864,222.8239,504.410899999999,104.8297,2.21723141055785e-02,568.91,0
2014-12-04,6879.37390000001,2878.0965,677.3731,4271.22730000001,72.4842,676.308599999999,146.0245,1.35575002721247e-02,568.91,0
2014-12-05,8005.96620000001,2664.5183,478.858999999999,4017.8873,131.3114,811.351700000002,187.7915,1.25642172365189e-02,568.42,0
2014-12-06,8057.47850000001,3045.6594,580.5567,3845.9178,151.7068,786.282800000002,220.3122,1.43915438717984e-02,568.6,0
2014-12-07,10590.1177,3712.1163,990.7417,4813.18269999999,160.7632,966.211600000005,282.0892,2.08386931389244e-02,568.75,0
2014-12-08,9423.3664,2927.4797,577.4959,3689.3144,149.1677,631.222,147.3082,2.49745184944798e-02,568.85,0
2014-12-09,10571.1465,504.7018,114.9422,880.3199,74.4367,137.766,30.9752,3.38050188126699e-02,569,0
2014-12-10,0,2509.4037,431.7831,3057.65999999999,237.2246,592.9471,312.3365,2.86185400885727e-02,569,0
2014-12-11,9081.6887,3401.2825,661.3207,4223.1557,119.5068,758.258600000001,230.8999,2.24904053453503e-02,569,0
2014-12-12,10337.8392,3430.9586,778.811399999999,4880.14299999999,201.6435,907.980200000004,304.7932,2.22069362420595e-02,568.86,0
2014-12-13,10666.5516,3110.9983,747.4218,5187.25649999999,251.735,785.952600000002,480.0864,2.25098807393463e-02,568.65,0
2014-12-14,9017.78590000001,2856.0256,719.8826,5402.27949999999,185.928,699.840000000001,318.1015,2.27938942909941e-02,568.83,0
2014-12-15,6513.4736,2892.0078,418.7974,4492.36349999999,168.3173,776.1792,164.1096,2.04019619160507e-02,568.08,0
2014-12-16,14045.7203,1431.1933,188.5348,3176.9359,83.0965,440.6135,17.6722,3.49873667383911e-02,568.37,0
2014-12-17,0,1905.7645,332.182,3397.7706,234.827,456.9066,248.2058,2.68660222005307e-02,568.37,0
2014-12-18,8890.776,2350.9845,792.0811,3540.6153,168.4877,821.398700000001,238.6724,0.02094063101737,568.37,0
2014-12-19,11017.4316,2732.4006,649.5087,4629.2771,331.9972,762.271900000002,441.0844,1.78418338686353e-02,568.59,0
2014-12-20,9974.64100000001,2836.984,751.6599,4551.96180000001,338.0057,820.4563,192.1272,2.10391776330482e-02,569.12,0
2014-12-21,11800.6832,3029.6257,1018.2865,4819.658,210.8364,843.87,368.3376,2.09936620454113e-02,570.03,0
2014-12-22,10935.1127,4203.5693,1002.3961,6050.45170000001,183.9635,1044.131,222.1933,2.32079336765427e-02,570.82,0
2014-12-23,4364.613,1975.5903,364.3737,2959.2996,106.3125,500.349,104.9247,2.02471312234385e-02,571.05,0
2014-12-24,0,-64.4256,-11.7566,-54.5716,40.089,-13.2075,7.581,2.75427917895548e-02,571.05,0
2014-12-25,4484.0515,2373.7476,660.7932,3468.4202,136.2804,610.129700000001,283.8474,2.11152885327086e-02,571.05,1
2014-12-26,11632.8119,3292.9181,505.079,4166.7813,277.4061,720.576800000004,339.5147,2.28549314952835e-02,571.05,0
2014-12-27,12735.5612,3676.6186,775.0158,4888.5591,280.8894,797.869500000001,329.736400000001,2.37661361293137e-02,570.96,0
2014-12-28,12424.4823,2783.6906,932.772100000001,4553.3986,274.4369,709.264200000002,444.7669,2.47323901100483e-02,571.33,0
2014-12-29,12971.227,3611.4551,807.1312,4855.4415,161.7194,874.696400000001,198.6198,3.13098370737178e-02,572.56,0
2014-12-30,14895.2159,1961.1087,504.2062,3216.2082,113.0291,468.0014,89.4228,3.61631415878137e-02,572.56,0
2014-12-31,0,93.7587,39.6235,208.7755,137.2422,18.6702,152.8433,3.76596796649162e-02,572.56,1
2015-01-01,270.8222,214.661,51.1076,332.8078,11.9999,61.6372,35.4276,8.48485008574992e-04,572.56,1
2015-01-02,2854.2355,1516.2746,348.8533,2022.07659999999,15.2062,489.645300000001,36.2643,1.39032910881521e-02,572.56,0
2015-01-03,3471.2682,1357.3394,393.8828,1770.4774,93.4103,402.606600000001,109.0582,2.06827595536158e-02,572.71,0
2015-01-04,2419.6404,1359.9323,601.832699999999,1734.7621,291.2864,452.8886,99.8969,1.25660122291506e-02,572.25,0
2015-01-05,2076.7798,2023.4388,334.0299,1880.7178,47.5183,404.8149,20.8865,2.03340255362647e-02,572.97,0
2015-01-06,1283.3693,940.8441,371.0333,1285.3547,36.5646,365.689500000001,-10.3668,2.40209544913302e-02,572.42,0
2015-01-07,0,50.0576,-10.5054,64.8391,33.9184,22.9919,13.7299,-5.44103581396416e-03,572.42,0
2015-01-08,3236.2132,1568.8951,594.880199999999,2011.4921,-3.3636,522.383499999999,1.03399999999998,1.55720543236196e-02,572.42,0
2015-01-09,3896.2582,1373.3148,541.724,1891.5706,42.8979,500.7409,36.3326,2.11694948693648e-02,572.94,0
2015-01-10,3743.0469,1553.3769,592.711499999999,2120.0697,162.8936,529.6411,69.1424,1.66926527301842e-02,572.79,0
2015-01-11,4156.49920000001,1871.6898,773.641799999999,2940.8151,86.1542,753.594299999998,55.9347,2.34585691478838e-02,573.06,0
2015-01-12,2855.0702,1688.9216,498.1545,3008.5425,81.656,687.4546,-41.7206000000001,1.64575498833785e-02,572.38,0
2015-01-13,1935.2084,353.4733,184.6866,642.5433,63.3676,190.7084,27.932,1.78373808825574e-02,571.96,0
2015-01-14,0,760.4266,185.6812,1240.1657,36.1853,277.6507,27.1286,1.97691508464972e-02,571.96,0
2015-01-15,4123.4079,1627.0881,656.5922,2427.8216,96.8106,534.502000000001,106.3221,1.76934267701197e-02,571.96,0
2015-01-16,4738.5949,2034.937,657.5243,2761.451,64.7116,643.139399999998,71.3600999999999,1.71426494281961e-02,571.51,0
2015-01-17,5151.0848,1868.2637,508.4757,2572.7647,68.2159,734.939999999998,65.9566,2.10590212860559e-02,571.56,0
2015-01-18,4816.3638,1922.1324,673.0326,2877.1305,68.3494,576.6677,80.6454,2.28776027722319e-02,570.47,0
2015-01-19,3779.4585,1883.3789,391.2442,2611.0213,89.5633,744.464300000002,81.2689,2.60684003654711e-02,571.06,0
2015-01-20,3239.6537,599.7835,245.1785,942.554799999999,50.7401,245.4361,35.2327,3.61625168407561e-02,571.73,0
2015-01-21,0,1080.8351,163.6882,980.983,48.9693,307.5907,21.8169,3.09252456845213e-02,571.73,0
2015-01-22,3807.3932,1572.6609,651.552,1844.4585,33.6784,573.032600000001,71.0825,2.00619996476722e-02,571.73,0
2015-01-23,6279.36200000001,2415.1764,577.7414,3297.65780000001,52.7418,817.582700000002,71.5061,1.53375424687907e-02,571.85,0
2015-01-24,6462.0496,2099.5937,796.488199999999,2825.2871,68.6662,707.489399999998,115.174,2.03107183008223e-02,572.02,0
2015-01-25,5150.9872,2097.269,853.634099999999,2925.3495,131.597,759.849200000001,114.8728,2.18645982309193e-02,571.66,0
2015-01-26,4524.3187,2132.213,569.3062,3219.3715,68.3147,647.342100000001,57.7567,1.94481878935797e-02,571.12,0
2015-01-27,4638.3657,562.3668,361.6534,1109.8802,77.8423,216.773,102.3425,2.01017508958977e-02,571.09,0
2015-01-28,0,1047.8576,207.4077,1492.1595,50.1027,410.5965,25.3187,0.03196938580146,571.09,0
2015-01-29,6023.0075,2237.0503,796.064999999999,3119.7305,59.0879,809.976300000001,111.0984,2.57919120371896e-02,571.09,0
2015-01-30,9741.25450000001,2753.9907,735.769099999999,3754.51170000001,98.8648,793.5675,128.8314,2.47128615405358e-02,571.61,0
2015-01-31,10213.956,2496.9058,686.8125,3659.92950000001,174.9602,992.020800000001,246.0694,2.76143724093076e-02,572.27,0
2015-02-01,3267.49,1829.0921,634.667,2405.88439999999,83.7828,515.339000000001,121.7938,1.78623420134641e-02,573.22,0
2015-02-02,2946.0448,1774.6176,501.394,2272.138,67.8548,569.5181,72.1716,1.68737700936051e-02,573.5,0
2015-02-03,216.7494,64.528,24.9134,33.0748,42.4417,37.3954,37.9799,1.74061063279718e-02,574.09,0
2015-02-04,0,375.0391,83.4437,542.1019,25.9129,89.6108,8.4941,1.88611763950779e-02,574.09,0
2015-02-05,4147.179,2217.7069,719.1266,2891.1839,40.4745,841.2734,59.8115,1.16294801724984e-02,574.09,0
2015-02-06,5368.2057,2493.9797,608.8487,2744.78899999999,67.2277,817.927500000001,132.7401,1.49617112875188e-02,575.37,0
2015-02-07,4960.0472,2243.3916,613.579899999999,2426.53419999999,79.0306,732.418200000001,112.8754,1.71186080301973e-02,576.51,0
2015-02-08,5292.7631,2264.8628,866.1604,2737.05879999999,110.4622,663.382200000001,141.1601,1.62004669202739e-02,577.36,0
2015-02-09,5214.26250000001,2365.836,537.7831,3108.44849999999,36.7059,699.716300000001,70.7778,1.25786927514215e-02,576.75,0
2015-02-10,3619.1442,826.5788,287.4175,1211.1673,23.5252,322.5369,67.3457,1.39431209325191e-02,575.42,0
2015-02-11,0,1075.2945,151.8262,1465.3681,54.4784,269.3857,23.0376,2.24554475990101e-02,575.42,0
2015-02-12,4757.18480000001,1745.3777,646.3263,2157.54789999999,48.8836,537.3755,154.5318,1.73316184597148e-02,575.42,0
2015-02-13,6856.3353,2566.9195,698.090500000001,3803.39739999999,70.0144,951.095400000001,161.1278,2.04006528187358e-02,574.55,0
2015-02-14,5373.426,1979.94,624.0533,2479.77879999999,53.4829,570.171300000001,132.4067,1.96062587923067e-02,572.8,0
2015-02-15,7787.2998,2432.6349,926.650400000001,3117.82959999999,78.3166,692.014600000001,111.0604,2.48870912666989e-02,572.34,0
2015-02-16,4178.4864,1394.0546,438.4481,1882.4665,72.8395,379.3532,96.3604,2.38404102157563e-02,572.06,0
2015-02-17,6044.373,1410.5002,459.9179,2005.60999999999,68.7646,548.1407,66.1677,2.8205767723622e-02,572.54,0
2015-02-18,0,1038.1626,170.6061,1252.3138,46.5057,316.9964,22.7543,2.84474924941721e-02,572.54,0
2015-02-19,5777.47200000001,1855.6645,703.6505,2367.90959999999,40.0257,683.4053,128.996,1.98198442681082e-02,572.54,0
2015-02-20,6648.96790000001,2141.4451,526.1421,2640.15779999999,108.1528,685.0159,118.4054,2.06425315142176e-02,572.41,0
2015-02-21,7103.1392,2495.9626,700.4635,3259.8308,74.3462,835.222900000001,131.4145,2.12970461189248e-02,572.88,0
2015-02-22,6095.2937,1924.9064,820.4578,2490.5646,207.5455,577.9684,174.0812,2.71734008506433e-02,572.61,0
2015-02-23,5801.998,2509.2442,555.0476,3121.9036,113.853,740.356900000001,155.3754,2.70642603297271e-02,572.58,0
2015-02-24,4401.0816,1709.3635,404.8744,2435.66439999999,81.3816,592.4132,112.9746,2.56333300000075e-02,572.43,0
2015-02-25,0,23.6325,3.2378,8.4019,49.97,2.5713,23.3126,2.08312313435591e-02,572.43,0
2015-02-26,8071.3569,2242.3125,960.0848,3023.57529999999,117.2265,669.8498,116.9993,2.62732154783231e-02,572.43,0
2015-02-27,8539.2378,2168.4146,594.4739,3147.0868,121.8614,673.579400000001,235.6143,2.67009243197359e-02,572.84,0
2015-02-28,9727.9247,2269.9569,727.776800000001,3177.2309,194.6112,698.037900000002,258.4869,3.13406503341177e-02,572.82,0
2015-03-01,4381.9837,1665.9406,789.3334,2980.5111,48.042,490.6274,129.3961,1.92744491519377e-02,572.84,0
2015-03-02,4183.8462,2247.5777,566.6822,3436.33320000001,34.3553,696.74,50.8926,2.16169286958854e-02,572.81,0
2015-03-03,2897.6971,1656.3841,515.0401,2320.7047,52.3048,646.5778,59.292,1.86612831486206e-02,572.78,0
2015-03-04,0,6.1696,3.1814,38.512,37.4115,-0.4071,20.6442,8.51177788817733e-02,572.78,0
2015-03-05,4999.2055,2157.4259,758.2822,3038.663,54.5818,655.357599999999,73.9039,1.21083866060784e-02,572.78,0
2015-03-06,6061.0719,2608.665,644.6918,3170.6237,35.6339,709.6409,143.4878,1.38220341719877e-02,572.76,0
2015-03-07,4455.6955,2159.9658,656.0774,2779.2891,51.8152,588.0044,113.2464,2.0054588138573e-02,571.74,0
2015-03-08,7535.7239,3217.705,860.3323,3844.39770000001,137.1119,829.966799999999,122.4154,2.05758949367555e-02,571.85,0
2015-03-09,4980.6072,2808.1364,698.9513,3633.3714,64.2121,866.1235,77.1109,2.24104144568917e-02,571.77,0
2015-03-10,4133.7953,780.8638,385.3448,1265.7493,86.5155,303.3767,194.0556,1.91278592948733e-02,572.11,0
2015-03-11,0,1222.1001,186.8516,1241.7345,44.8653,451.596,24.2612,2.42406176142715e-02,572.11,0
2015-03-12,6691.8057,2470.9083,967.7611,3233.5686,105.7778,744.836499999999,82.9679,2.29287471236412e-02,572.11,0
2015-03-13,8630.2839,3004.0515,668.0807,3778.6785,408.2724,758.2005,271.7718,2.09689168412941e-02,572.34,0
2015-03-14,7173.6149,2608.11,730.2326,3945.1473,118.7932,781.192999999999,190.9181,2.1072823816583e-02,571.5,0
2015-03-15,7300.0701,2297.9752,1080.374,4020.6523,100.5718,737.800099999999,130.0143,2.34542295247061e-02,569.91,0
2015-03-16,6554.9112,2301.3672,762.4194,3592.5921,47.4756,627.9471,54.6396,1.98595349156052e-02,568.26,0
2015-03-17,10700.8499,1471.1038,643.0886,2976.0811,116.0773,580.9634,83.1168,2.49226520648166e-02,568.66,0
2015-03-18,0,1147.7161,191.7373,1374.5238,41.9137,344.4437,19.8547,2.97738496329377e-02,568.66,0
2015-03-19,8330.1844,2308.6081,912.5475,3324.66360000001,26.4084,746.0559,75.13,2.1472748318111e-02,568.66,0
2015-03-20,7765.7101,3019.1583,690.2666,3927.32320000001,65.9648,884.986899999999,126.1347,2.12173640922964e-02,568.69,0
2015-03-21,10068.0604,3165.7775,1188.6587,4689.40990000002,167.7674,970.564999999999,142.9416,2.35795596052403e-02,568.08,0
2015-03-22,9948.71550000001,2774.9126,1096.5676,4314.80920000001,126.7798,919.9485,201.2344,2.59472650905722e-02,568.18,0
2015-03-23,9421.31610000001,3838.2272,1011.5426,5365.736,163.8178,1121.3413,203.5695,2.47098856499495e-02,567.45,0
2015-03-24,16812.8746,2378.1281,667.0884,3531.7352,108.8349,650.7892,95.2727,2.86777937165549e-02,567.34,0
2015-03-25,0,2482.2854,840.9038,4043.8196,122.8907,697.2767,125.3703,2.41533321250538e-02,567.34,0
2015-03-26,9633.4237,2933.5582,851.8672,4104.6031,132.0167,647.322999999999,238.2303,2.33939579229647e-02,567.34,0
2015-03-27,12560.7909,3807.6499,1072.0392,5569.0159,138.1499,823.0339,154.8033,2.35947611921228e-02,568.08,0
2015-03-28,6287.2095,1902.3555,530.6082,3623.1785,81.2283,418.7944,93.978,2.50833592558775e-02,568.4,0
2015-03-29,0.843300000000001,-0.9283,-0.2,-0.9772,1.3353,-1.9071,0.4641,2.06063679133048e-02,569.31,1
2015-03-30,0,0,0,0,0,0,0,0,569.31,1
2015-03-31,4314.7484,1871.9966,352.5143,3582.8137,144.7998,531.0356,177.7631,2.18998797976135e-02,569.31,1
2015-04-01,0,9.4807,2.7835,98.9691,18.0177,2.4094,3.2855,2.14070739324127e-02,569.31,0
2015-04-02,4581.9202,2157.4385,535.147800000001,2708.0477,48.547,606.470499999999,112.6887,1.49478908553706e-02,569.31,0
2015-04-03,4692.6469,2085.9686,472.6123,2564.4406,90.7547,565.836199999999,184.5269,1.53012165651123e-02,569.19,0
2015-04-04,4713.00140000001,2545.7188,501.856199999999,2479.53749999999,71.364,683.6903,126.2018,1.33904557924907e-02,569.33,0
2015-04-05,3214.1832,2069.3555,700.4317,2247.0934,78.9065,448.304899999999,116.9724,1.29981611674149e-02,569.12,0
2015-04-06,3041.0863,2203.4144,558.4609,2809.9002,63.7651,595.9591,122.5724,1.08374555586831e-02,569.87,0
2015-04-07,2611.8666,1839.8171,556.6488,2535.0894,93.2072,608.492899999999,96.2322,1.60324839671998e-02,570.2,0
2015-04-08,0,3.0358,5.0142,-3.1963,44.2391,3.4261,23.1078,0,570.2,0
2015-04-09,4949.51040000001,2026.8606,735.710199999999,3020.4704,95.9699,594.800900000001,92.2285,1.44094714872876e-02,570.2,0
2015-04-10,5694.1069,2220.3089,496.4097,3236.9101,119.2318,771.918300000001,125.2497,1.03346603415017e-02,568.88,0
2015-04-11,5472.1907,2467.5006,498.8606,2500.4153,47.705,740.608900000001,68.2679,1.32677391129149e-02,568.56,1
2015-04-12,3576.5674,1761.1329,626.0982,2301.9988,72.531,604.5447,127.6101,1.25898861377483e-02,568.56,0
2015-04-13,4113.5297,2215.3007,517.543599999999,2958.9399,46.6471,689.5135,69.8189,1.36837992402786e-02,567.63,0
2015-04-14,3058.1217,1917.2598,373.563,2395.9289,102.3698,601.3288,67.3933,1.37059598029583e-02,567,0
2015-04-15,0,0,0,0,48.0323,0,16.847,3.45017123659008e-02,567,0
2015-04-16,5545.15980000001,2214.2648,585.982800000001,2705.213,55.3825,685.5581,124.05,1.48830273313409e-02,567,0
2015-04-17,5806.5638,2422.6582,489.8772,2702.2828,89.9301,684.1561,110.8354,1.07507632751064e-02,567.39,0
2015-04-18,7150.0219,2927.5701,740.306099999999,3379.75260000001,68.7008,861.4648,145.9956,1.0420602463651e-02,567.47,0
2015-04-19,4883.16660000001,2138.586,553.090399999999,2733.0161,62.2221,617.3847,136.1764,1.27766351671445e-02,567.53,0
2015-04-20,3924.7106,2058.1055,453.3246,2754.4112,67.6801,580.7855,36.5255,1.72591501812797e-02,566.82,0
2015-04-21,3723.2542,632.8752,113.1715,864.723799999999,51.5629,209.7881,60.0326,2.89892113767532e-02,567.64,0
2015-04-22,0,1089.4357,157.676,1067.6501,40.0673,316.6464,17.2341,2.48854634436972e-02,567.64,0
2015-04-23,6279.6951,2364.8299,593.388799999999,3042.1256,86.3969,669.9166,84.8994,1.84636816481873e-02,567.64,0
2015-04-24,7327.9265,2191.568,510.2983,2783.0135,71.649,661.017900000001,81.1177,1.97034611688165e-02,567.56,0
2015-04-25,7268.46090000001,2470.2202,547.5447,3338.793,51.801,845.8774,96.4715,2.11340174446773e-02,567.04,0
2015-04-26,6822.7889,2025.2238,652.755599999999,2919.2083,265.1653,643.5134,170.1322,2.30129814252243e-02,567.03,0
2015-04-27,4780.9379,2318.3978,480.0317,3336.63090000001,72.8065,698.8545,43.1468,2.47349678729233e-02,567.3,0
2015-04-28,7928.5329,-35.734,1.8826,-91.2288,37.8514,-10.7243,23.2072,0.100294025231134,568.31,0
2015-04-29,0,2703.5816,623.8357,4055.9732,40.8711,878.5037,36.6036,2.01535656221335e-02,568.31,0
2015-04-30,6399.0857,2215.7979,566.7328,3634.29550000001,227.5448,672.4084,139.4454,1.96776157395135e-02,568.31,0
2015-05-01,584.6354,237.4303,53.5241,298.4823,0.3089,52.5167,1.9674,4.05407232331518e-03,568.82,1
2015-05-02,5054.77660000001,2153.1105,460.7547,3187.5298,39.8601,561.6714,84.1596,1.21843759508446e-02,568.82,0
2015-05-03,5306.23580000001,2268.2545,674.9556,3312.81490000001,63.3179,614.613099999999,173.5894,1.13125966088845e-02,568.71,0
2015-05-04,4935.06630000001,2156.9146,531.4711,3081.82700000001,43.5006,578.9317,56.8389,1.51696632602204e-02,568.53,0
2015-05-05,2968.8235,590.624,203.9936,1246.7507,47.6901,203.5569,63.5568,1.12105831903666e-02,569.08,0
2015-05-06,0,1151.8888,204.8389,1763.4415,45.0672,281.0021,24.0128,1.56784557915158e-02,569.08,0
2015-05-07,5413.37280000001,2091.6434,653.4575,3206.4708,66.8773,575.039700000002,100.3798,1.15539289539661e-02,569.08,0
2015-05-08,6525.00440000001,2630.4934,500.6805,3639.1824,65.1067,647.524000000001,96.3897,1.11921363858907e-02,569.39,0
2015-05-09,7413.01030000001,2708.2952,584.2985,3456.89970000001,61.5302,729.222100000001,85.5253,1.21285041626773e-02,569.39,0
2015-05-10,5705.26880000001,2365.8186,571.1975,3390.5616,67.8011,558.237099999999,92.6183,1.32370303380521e-02,569.08,0
2015-05-11,4631.60440000001,2106.1188,440.9474,3632.5098,59.4717,532.276399999999,83.2671,1.53514780104664e-02,569,0
2015-05-12,3483.1931,1472.471,346.7316,2751.0787,59.3246,477.3398,73.5544,1.53754729442583e-02,568.92,0
2015-05-13,0,0,0,-0.1329,40.8724,0,13.0364,0,568.92,0
2015-05-14,3298.4834,1058.329,345.4313,1966.9919,19.3034,350.6445,58.8086,1.13712521632178e-02,568.92,0
2015-05-15,8205.9095,3085.1793,645.186,4560.30800000001,45.1461,789.8052,133.5496,1.14946450872863e-02,568.3,0
2015-05-16,7116.62570000001,2474.4155,511.5068,2964.9128,194.8327,956.688500000002,162.9362,1.23617412160023e-02,567.97,0
2015-05-17,6017.41660000001,2428.6621,502.0601,3557.79670000001,81.3519,700.7877,126.9968,1.52621344532697e-02,568.01,0
2015-05-18,4191.9292,2789.0541,383.3898,3181.6233,165.695,711.205800000003,155.8447,1.64687358837335e-02,567.83,0
2015-05-19,2840.8759,901.7191,143.4974,1074.4214,38.8473,269.8019,78.6327,1.54422263376349e-02,567.7,0
2015-05-20,0,1630.9256,160.8961,1449.4625,37.1023,362.0629,27.3958,1.80048479187387e-02,567.7,0
2015-05-21,5594.83830000001,2243.3983,572.0807,2781.9487,43.2563,540.1061,70.0463,1.33677457861995e-02,567.7,0
2015-05-22,6683.7998,2562.3782,471.5891,3511.77930000001,53.9276,608.021499999999,121.3489,1.16753742504532e-02,567.04,0
2015-05-23,6361.99350000001,2517.2373,409.6445,3023.3304,74.8313,650.254700000001,75.2381,1.96157284483913e-02,567.14,0
2015-05-24,6187.9392,2213.698,590.7881,2756.0623,81.2444,522.0107,139.9746,2.01225909070399e-02,567.31,0
2015-05-25,4639.50670000001,2473.7967,444.4081,3014.48500000001,78.4923,527.006800000001,49.686,0.01881560084731,568.19,0
2015-05-26,3416.2679,1818.2165,273.2429,2370.1879,59.4798,520.122200000001,68.8851,1.8225749274494e-02,567.91,0
2015-05-27,0,1.2179,0,-2.4665,34.2504,0.3357,16.196,1.44667638101075e-02,567.91,0
2015-05-28,5996.1521,1901.7141,492.8352,2441.9995,53.643,450.3966,65.6645,2.10244519926377e-02,567.91,0
2015-05-29,6757.1998,2623.7174,497.8699,3456.79950000001,243.985,695.786800000001,102.2754,2.69040531233916e-02,568.77,0
2015-05-30,7826.9208,2558.5144,524.3235,3105.6498,66.7818,761.386400000002,133.5368,2.79948515689722e-02,568.84,0
2015-05-31,9580.2835,2533.6703,857.8195,3607.95720000001,158.6441,694.8746,221.8871,3.12198785690273e-02,568.77,0
2015-06-01,3597.4726,1611.9036,356.9808,3092.2109,44.0114,447.8441,4.9003,2.01386239270422e-02,569.97,0
2015-06-02,1879.7806,1424.0106,259.433,2184.0895,69.4938,464.043999999999,112.2731,1.90664827775408e-02,570.54,0
2015-06-03,0,0,0,-4.8089,30.4211,0,15.4282,4.99986072811342e-02,570.54,0
2015-06-04,5038.5031,1879.1009,430.8979,2927.042,33.8747,625.311199999999,57.4559,1.25146330278451e-02,570.54,0
2015-06-05,4441.6613,1643.808,340.7432,2951.0337,63.0874,490.3575,80.4467,0.01293380320758,570.44,0
2015-06-06,7759.5197,3252.5182,566.132300000001,3927.27190000001,83.8847,1057.0752,132.2936,1.19794712161513e-02,570.25,0
2015-06-07,4218.9297,1844.5665,420.5092,2412.7757,63.8191,419.8355,71.8564,1.33670705427751e-02,570.49,0
2015-06-08,4390.9887,2726.6053,398.4642,3565.7188,42.3779,660.7971,78.9783,1.58123501412077e-02,570.69,0
2015-06-09,3499.3865,1702.9747,294.8988,2349.9119,53.5104,524.994,92.3564,1.5243346974683e-02,571.16,0
2015-06-10,0,8.1143,0.3393,11.4286,43.4175,2.2858,16.401,0,571.16,0
2015-06-11,6554.63340000001,2032.3228,425.049,2814.9079,49.9927,584.7624,50.1893,1.33405863537319e-02,571.16,0
2015-06-12,6249.25410000001,2254.4262,411.4208,3104.44370000001,62.1422,741.278000000001,220.478,1.48256541011422e-02,570.45,0
2015-06-13,7428.94040000001,2552.1725,411.9482,3559.7922,92.7903,947.653899999999,123.7411,1.39257078681446e-02,570.44,0
2015-06-14,6360.90000000001,2338.5724,526.0075,3437.0929,205.8245,727.903799999999,200.6967,1.40614006326461e-02,570.37,0
2015-06-15,4971.6215,2183.9289,322.0705,3697.4664,32.4996,818.4912,69.5651,1.78059542004627e-02,570.19,0
2015-06-16,3236.6993,1337.7053,266.3948,2232.1667,83.4045,544.0458,92.1805,1.95501763875612e-02,569.94,0
2015-06-17,0,-1.0916,0.0857,0.8227,21.2509,-0.8713,9.8665,1.23647795718545e-02,569.94,0
